,rsp,pm,am,al,lm
cell_858,0.74721378,0.0,0.0,0.57504873,1.0
cell_1018,0.22023595,0.0,0.0,1.0,0.13099684
cell_1125,0.86773213,0.0,0.0,0.16694963,1.0
cell_1286,1.0,0.0,0.0,0.60228833,0.3394252
cell_1634,0.19214069,0.0,0.0,0.18483709,1.0
cell_2458,0.60322646,0.0,0.0,1.0,0.2003501
