,rsp,pm,am,al,lm
cell_54,0.0,0.0,0.13912844,0.10918114,1.0
cell_452,0.0,0.0,0.12638944,0.38812696,1.0
cell_523,0.0,0.0,1.0,0.22732497,0.21578327
cell_741,0.0,0.0,1.0,0.37634409,0.10055063
cell_772,0.0,0.0,1.0,0.31362007,0.27930732
cell_880,0.0,0.0,0.18365759,0.49684211,1.0
cell_1571,0.0,0.0,0.36522816,0.32934609,1.0
cell_2167,0.0,0.0,0.22234707,0.59454748,1.0
cell_2619,0.0,0.0,0.67289244,0.4172263,1.0
cell_2662,0.0,0.0,0.07144371,1.0,0.12852648
