,rsp,pm,am,al,lm
cell_157,0.0,0.25942211,0.31566148,0.20701754,1.0
cell_173,0.0,0.55083108,0.51182281,1.0,0.89178618
cell_630,0.0,0.77208961,0.23913748,0.2372076,1.0
cell_706,0.0,0.41178113,0.22319498,0.14376218,1.0
