,rsp,pm,am,al,lm
cell_197,0.0,0.66400093,0.34183833,1.0,0.0
cell_386,0.0,0.11362583,0.42072409,1.0,0.0
cell_476,0.0,1.0,0.40393258,0.24002226,0.0
cell_570,0.0,1.0,0.73306284,0.6756182,0.0
cell_713,0.0,1.0,0.16830524,0.36367008,0.0
cell_1085,0.0,0.76381806,0.88819531,1.0,0.0
cell_1114,0.0,0.37496523,0.14239892,1.0,0.0
cell_1164,0.0,1.0,0.44881398,0.53338279,0.0
cell_1248,0.0,0.51918263,0.03236339,1.0,0.0
cell_1487,0.0,1.0,0.21420667,0.72734017,0.0
cell_1544,0.0,0.24689069,0.31164748,1.0,0.0
