,rsp,pm,am,al,lm
cell_88,0.0,0.46325377,0.0,0.32346491,1.0
cell_163,0.0,1.0,0.0,0.50781499,0.30662558
cell_205,0.0,0.57015848,0.0,0.39811066,1.0
cell_239,0.0,1.0,0.0,0.08312448,0.57820823
cell_369,0.0,0.06800055,0.0,0.12345083,1.0
cell_398,0.0,1.0,0.0,0.09051332,0.38725675
cell_656,0.0,0.68419018,0.0,0.39811066,1.0
cell_657,0.0,0.60394565,0.0,0.46003899,1.0
