rsp,pm,am,al,lm
0.00000000,0.00000000,39.01639344,11.67632539,0.00000000
0.00000000,0.00000000,0.00000000,0.00000000,38.00873362
0.00000000,0.00000000,0.00000000,0.00000000,76.01746725
0.00000000,0.00000000,18.95081967,0.00000000,0.00000000
0.00000000,0.00000000,14.49180328,0.00000000,0.00000000
0.00000000,0.00000000,16.72131148,0.00000000,0.00000000
0.00000000,0.00000000,59.08196721,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,32.69371110,0.00000000
0.00000000,0.00000000,0.00000000,0.00000000,52.26200873
0.00000000,0.00000000,0.00000000,0.00000000,19.00436681
20.93918399,0.00000000,0.00000000,0.00000000,0.00000000
0.00000000,0.00000000,23.40983607,0.00000000,0.00000000
0.00000000,0.00000000,32.32786885,11.67632539,0.00000000
0.00000000,0.00000000,0.00000000,0.00000000,23.75545852
0.00000000,0.00000000,74.68852459,0.00000000,0.00000000
0.00000000,0.00000000,65.77049180,0.00000000,19.00436681
0.00000000,0.00000000,0.00000000,0.00000000,133.03056770
0.00000000,0.00000000,0.00000000,25.68791586,0.00000000
0.00000000,5.35117057,10.03278689,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,0.00000000,95.02183406
0.00000000,0.00000000,54.62295082,0.00000000,0.00000000
0.00000000,0.00000000,34.55737705,0.00000000,0.00000000
0.00000000,0.00000000,13.37704918,0.00000000,0.00000000
0.00000000,0.00000000,30.09836066,0.00000000,0.00000000
0.00000000,0.00000000,109.24590160,0.00000000,0.00000000
0.00000000,0.00000000,23.40983607,0.00000000,0.00000000
0.00000000,0.00000000,36.78688525,8.17342777,0.00000000
0.00000000,0.00000000,0.00000000,11.67632539,0.00000000
0.00000000,0.00000000,0.00000000,0.00000000,33.25764192
0.00000000,0.00000000,0.00000000,0.00000000,280.31441050
0.00000000,0.00000000,12.26229508,0.00000000,0.00000000
0.00000000,0.00000000,31.21311475,0.00000000,0.00000000
0.00000000,0.00000000,17.83606557,33.86134364,0.00000000
0.00000000,0.00000000,25.63934426,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,0.00000000,213.79912660
0.00000000,0.00000000,0.00000000,0.00000000,28.50655022
0.00000000,0.00000000,0.00000000,91.07533806,256.55895200
0.00000000,0.00000000,0.00000000,0.00000000,19.00436681
0.00000000,0.00000000,74.68852459,0.00000000,0.00000000
12.56351039,164.81605350,7.80327869,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,0.00000000,28.50655022
0.00000000,0.00000000,14.49180328,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,0.00000000,95.02183406
0.00000000,0.00000000,13.37704918,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,0.00000000,47.51091703
35.59661278,0.00000000,11.14754098,0.00000000,0.00000000
0.00000000,0.00000000,137.11475410,17.51448809,0.00000000
0.00000000,0.00000000,0.00000000,0.00000000,95.02183406
0.00000000,0.00000000,74.68852459,0.00000000,0.00000000
0.00000000,0.00000000,39.01639344,0.00000000,0.00000000
0.00000000,0.00000000,18.95081967,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,95.74586821,28.50655022
27.22093918,5.35117057,27.86885246,0.00000000,0.00000000
0.00000000,0.00000000,70.22950820,0.00000000,0.00000000
0.00000000,0.00000000,141.57377050,0.00000000,0.00000000
0.00000000,31.03678930,0.00000000,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,0.00000000,175.79039300
0.00000000,44.94983278,0.00000000,0.00000000,0.00000000
0.00000000,0.00000000,88.06557377,0.00000000,0.00000000
0.00000000,0.00000000,12.26229508,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,33.86134364,0.00000000
0.00000000,87.75919732,74.68852459,0.00000000,242.30567690
0.00000000,0.00000000,44.59016393,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,35.02897618,0.00000000
0.00000000,0.00000000,11.14754098,0.00000000,0.00000000
0.00000000,0.00000000,15.60655738,31.52607856,0.00000000
0.00000000,0.00000000,153.83606560,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,0.00000000,57.01310044
0.00000000,36.38795987,0.00000000,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,0.00000000,23.75545852
0.00000000,0.00000000,66.88524590,0.00000000,0.00000000
74.33410316,0.00000000,61.31147541,0.00000000,0.00000000
0.00000000,221.53846150,139.34426230,0.00000000,0.00000000
0.00000000,0.00000000,11.14754098,0.00000000,0.00000000
0.00000000,53.51170569,0.00000000,0.00000000,0.00000000
0.00000000,0.00000000,22.29508197,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,18.68212063,0.00000000
0.00000000,0.00000000,15.60655738,0.00000000,0.00000000
0.00000000,0.00000000,41.24590164,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,11.67632539,28.50655022
0.00000000,0.00000000,23.40983607,0.00000000,0.00000000
0.00000000,0.00000000,31.21311475,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,0.00000000,399.09170310
0.00000000,0.00000000,0.00000000,0.00000000,42.75982533
0.00000000,0.00000000,0.00000000,57.21399442,0.00000000
0.00000000,19.26421405,56.85245902,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,0.00000000,14.25327511
0.00000000,0.00000000,69.11475410,0.00000000,0.00000000
0.00000000,17.12374582,0.00000000,0.00000000,0.00000000
0.00000000,0.00000000,65.77049180,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,0.00000000,38.00873362
0.00000000,0.00000000,62.42622951,0.00000000,23.75545852
0.00000000,0.00000000,0.00000000,254.54389350,0.00000000
0.00000000,31.03678930,0.00000000,0.00000000,0.00000000
0.00000000,0.00000000,12.26229508,0.00000000,0.00000000
