,rsp,pm,am,al,lm
cell_249,0.33070054,0.0,1.0,0.0,0.0
cell_306,0.29339273,0.0,1.0,0.0,0.0
cell_385,1.0,0.0,0.31316297,0.0,0.0
cell_411,1.0,0.0,0.82480951,0.0,0.0
cell_466,1.0,0.0,0.94964555,0.0,0.0
cell_476,1.0,0.0,0.27358265,0.0,0.0
cell_498,0.93918399,0.0,1.0,0.0,0.0
cell_529,0.35536691,0.0,1.0,0.0,0.0
cell_538,0.20190926,0.0,1.0,0.0,0.0
cell_731,0.48312626,0.0,1.0,0.0,0.0
cell_732,1.0,0.0,0.49903288,0.0,0.0
cell_833,1.0,0.0,0.73280802,0.0,0.0
