,rsp,pm,am,al,lm
cell_9,0.8439235,1.0,0.83669725,0.0,0.0
cell_80,0.55675509,1.0,0.15107034,0.0,0.0
cell_379,0.07622747,1.0,0.04734538,0.0,0.0
cell_392,0.97675135,0.19201259,1.0,0.0,0.0
cell_631,0.15148129,0.49551636,1.0,0.0,0.0
