,rsp,pm,am,al,lm
cell_30,0.0,0.0,1.0,0.10755164,0.0
cell_72,0.0,0.0,0.42262997,1.0,0.0
cell_90,0.0,0.0,0.41494579,1.0,0.0
cell_129,0.0,0.0,0.21735256,1.0,0.0
cell_130,0.0,0.0,0.59665407,1.0,0.0
cell_176,0.0,0.0,0.33810398,1.0,0.0
cell_205,0.0,0.0,0.42262997,1.0,0.0
cell_238,0.0,0.0,0.07482629,1.0,0.0
