,rsp,pm,am,al,lm
cell_250,0.20265268,0.0,0.0,0.0,1.0
cell_581,0.71193818,0.0,0.0,0.0,1.0
cell_777,1.0,0.0,0.0,0.0,0.8707834
cell_789,0.59812042,0.0,0.0,0.0,1.0
cell_793,0.29307901,0.0,0.0,0.0,1.0
cell_838,0.74586777,0.0,0.0,0.0,1.0
