,rsp,pm,am,al,lm
cell_185,0.0,1.0,0.164804,0.0,0.43942359
cell_211,0.0,1.0,0.20917431,0.0,0.55772994
cell_231,0.0,0.04828992,1.0,0.0,0.02693273
cell_232,0.0,0.71710526,1.0,0.0,0.42661448
cell_401,0.0,0.36218383,0.30824092,0.0,1.0
