,rsp,pm,am,al,lm
cell_16,0.0,1.0,0.48807339,0.48118669,0.55772994
cell_47,0.0,0.77653818,0.81876211,0.4166242,1.0
cell_286,0.0,0.11592559,0.17459032,0.63750686,1.0
