,rsp,pm,am,al,lm
cell_86,1.0,0.0,0.20462435,0.0,0.0
cell_199,1.0,0.0,0.92619444,0.0,0.0
cell_291,1.0,0.0,0.47745682,0.0,0.0
cell_346,1.0,0.0,0.76316272,0.0,0.0
cell_380,1.0,0.0,0.69073851,0.0,0.0
cell_425,0.90390456,0.0,1.0,0.0,0.0
cell_480,1.0,0.0,0.34265664,0.0,0.0
cell_498,0.88463768,0.0,1.0,0.0,0.0
cell_535,0.70161431,0.0,1.0,0.0,0.0
cell_547,0.45043986,0.0,1.0,0.0,0.0
cell_680,1.0,0.0,0.74990648,0.0,0.0
cell_878,0.23045455,0.0,1.0,0.0,0.0
