,rsp,pm,am,al,lm
cell_6,0.0,0.10450598,0.10074505,0.0,1.0
cell_23,0.0,0.18228161,0.72996235,0.0,1.0
cell_27,0.0,1.0,0.90749507,0.0,0.36271186
cell_58,0.0,0.04617001,0.16077546,0.0,1.0
cell_103,0.0,0.20955705,1.0,0.0,0.68126432
cell_107,0.0,0.04741785,0.09435471,0.0,1.0
cell_131,0.0,0.86151232,1.0,0.0,0.40438684
cell_135,0.0,0.06516568,0.36656805,0.0,1.0
cell_136,0.0,1.0,0.432643,0.0,0.87050847
