,rsp,pm,am,al,lm
cell_275,0.1049936,0.0,0.0,0.0,1.0
cell_378,1.0,0.0,0.0,0.0,0.30999605
cell_515,1.0,0.0,0.0,0.0,0.56591805
cell_581,0.96246172,0.0,0.0,0.0,1.0
cell_771,0.18623737,0.0,0.0,0.0,1.0
cell_774,0.96658736,0.0,0.0,0.0,1.0
cell_857,0.37247475,0.0,0.0,0.0,1.0
cell_986,0.52146465,0.0,0.0,0.0,1.0
