rsp,pm,am,al,lm
0.00000000,0.00000000,0.00000000,0.00000000,14.48372093
0.00000000,18.21052632,0.00000000,0.00000000,0.00000000
0.00000000,31.86842105,6.65384615,0.00000000,0.00000000
0.00000000,13.65789474,0.00000000,0.00000000,0.00000000
0.00000000,40.97368421,8.31730769,0.00000000,0.00000000
0.00000000,13.65789474,0.00000000,0.00000000,0.00000000
0.00000000,16.69298246,0.00000000,0.00000000,0.00000000
0.00000000,22.76315789,0.00000000,0.00000000,0.00000000
0.00000000,24.28070175,0.00000000,0.00000000,0.00000000
0.00000000,34.90350877,0.00000000,0.00000000,45.86511628
0.00000000,22.76315789,0.00000000,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,0.00000000,19.31162791
0.00000000,13.65789474,0.00000000,0.00000000,0.00000000
