rsp,pm,am,al,lm
0.00000000,13.22983257,0.00000000,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,0.00000000,71.66548881
0.00000000,0.00000000,0.00000000,0.00000000,126.26776600
0.00000000,0.00000000,136.01018920,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,0.00000000,180.87004320
0.00000000,0.00000000,0.00000000,45.79118774,23.88849627
0.00000000,0.00000000,0.00000000,0.00000000,10.23792697
0.00000000,0.00000000,0.00000000,0.00000000,112.61719670
0.00000000,0.00000000,0.00000000,35.38409962,0.00000000
0.00000000,0.00000000,0.00000000,0.00000000,75.07813113
0.00000000,0.00000000,18.97816594,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,0.00000000,85.31605811
0.00000000,0.00000000,0.00000000,0.00000000,37.53906557
0.00000000,0.00000000,0.00000000,27.05842912,0.00000000
0.00000000,0.00000000,0.00000000,29.13984674,0.00000000
0.00000000,0.00000000,0.00000000,224.79310340,0.00000000
0.00000000,0.00000000,0.00000000,0.00000000,10.23792697
0.00000000,15.87579909,0.00000000,18.73275862,6.82528465
0.00000000,0.00000000,0.00000000,0.00000000,20.47585395
0.00000000,0.00000000,22.14119360,0.00000000,0.00000000
0.00000000,0.00000000,41.11935953,0.00000000,85.31605811
0.00000000,0.00000000,0.00000000,0.00000000,27.30113859
0.00000000,0.00000000,0.00000000,0.00000000,81.90341578
0.00000000,0.00000000,0.00000000,0.00000000,27.30113859
0.00000000,0.00000000,0.00000000,0.00000000,78.49077346
0.00000000,0.00000000,0.00000000,0.00000000,75.07813113
0.00000000,0.00000000,0.00000000,31.22126437,0.00000000
0.00000000,0.00000000,0.00000000,24.97701149,0.00000000
0.00000000,0.00000000,0.00000000,0.00000000,27.30113859
0.00000000,0.00000000,0.00000000,0.00000000,13.65056930
0.00000000,0.00000000,41.11935953,0.00000000,0.00000000
0.00000000,0.00000000,129.68413390,0.00000000,51.18963486
0.00000000,0.00000000,0.00000000,0.00000000,27.30113859
0.00000000,0.00000000,31.63027656,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,0.00000000,10.23792697
0.00000000,0.00000000,0.00000000,0.00000000,13.65056930
0.00000000,0.00000000,0.00000000,0.00000000,64.84020416
0.00000000,0.00000000,0.00000000,0.00000000,17.06321162
0.00000000,0.00000000,0.00000000,0.00000000,10.23792697
0.00000000,0.00000000,0.00000000,0.00000000,75.07813113
0.00000000,0.00000000,0.00000000,14.56992337,0.00000000
0.00000000,0.00000000,0.00000000,0.00000000,30.71378092
0.00000000,0.00000000,44.28238719,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,0.00000000,13.65056930
0.00000000,0.00000000,0.00000000,0.00000000,13.65056930
0.00000000,0.00000000,0.00000000,0.00000000,68.25284649
0.00000000,0.00000000,0.00000000,0.00000000,13.65056930
0.00000000,0.00000000,0.00000000,231.03735630,40.95170789
0.00000000,0.00000000,0.00000000,33.30268199,0.00000000
0.00000000,0.00000000,0.00000000,0.00000000,13.65056930
0.00000000,0.00000000,0.00000000,131.12931030,0.00000000
0.00000000,0.00000000,0.00000000,16.65134100,0.00000000
0.00000000,0.00000000,0.00000000,0.00000000,102.37926970
0.00000000,0.00000000,0.00000000,0.00000000,17.06321162
0.00000000,29.10563166,44.28238719,0.00000000,0.00000000
0.00000000,0.00000000,22.14119360,0.00000000,47.77699254
0.00000000,0.00000000,31.63027656,0.00000000,64.84020416
0.00000000,0.00000000,0.00000000,0.00000000,30.71378092
0.00000000,0.00000000,0.00000000,0.00000000,37.53906557
10.38625840,0.00000000,0.00000000,33.30268199,0.00000000
0.00000000,0.00000000,9.48908297,29.13984674,75.07813113
0.00000000,0.00000000,0.00000000,0.00000000,238.88496270
0.00000000,0.00000000,0.00000000,22.89559387,0.00000000
0.00000000,0.00000000,0.00000000,0.00000000,13.65056930
0.00000000,0.00000000,0.00000000,0.00000000,13.65056930
0.00000000,0.00000000,0.00000000,22.89559387,13.65056930
0.00000000,0.00000000,0.00000000,0.00000000,34.12642324
0.00000000,0.00000000,0.00000000,16.65134100,6.82528465
0.00000000,0.00000000,31.63027656,0.00000000,78.49077346
0.00000000,0.00000000,41.11935953,0.00000000,0.00000000
0.00000000,5.29193303,6.32605531,0.00000000,58.01491951
0.00000000,0.00000000,0.00000000,18.73275862,0.00000000
0.00000000,0.00000000,0.00000000,0.00000000,10.23792697
0.00000000,0.00000000,28.46724891,0.00000000,44.36435022
0.00000000,0.00000000,0.00000000,0.00000000,20.47585395
0.00000000,0.00000000,0.00000000,0.00000000,10.23792697
0.00000000,0.00000000,0.00000000,0.00000000,10.23792697
0.00000000,0.00000000,0.00000000,0.00000000,17.06321162
0.00000000,0.00000000,0.00000000,0.00000000,20.47585395
0.00000000,87.31689498,0.00000000,0.00000000,61.42756184
0.00000000,0.00000000,0.00000000,0.00000000,10.23792697
0.00000000,0.00000000,0.00000000,31.22126437,0.00000000
0.00000000,0.00000000,0.00000000,12.48850575,0.00000000
0.00000000,13.22983257,202.43377000,0.00000000,6.82528465
0.00000000,0.00000000,167.64046580,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,77.01245211,0.00000000
0.00000000,0.00000000,0.00000000,18.73275862,0.00000000
0.00000000,0.00000000,0.00000000,0.00000000,13.65056930
0.00000000,0.00000000,0.00000000,77.01245211,0.00000000
0.00000000,0.00000000,0.00000000,0.00000000,17.06321162
0.00000000,0.00000000,53.77147016,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,0.00000000,13.65056930
0.00000000,0.00000000,25.30422125,0.00000000,0.00000000
0.00000000,21.16773212,0.00000000,0.00000000,0.00000000
0.00000000,0.00000000,18.97816594,0.00000000,0.00000000
0.00000000,0.00000000,44.28238719,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,22.89559387,0.00000000
0.00000000,0.00000000,0.00000000,0.00000000,27.30113859
0.00000000,0.00000000,0.00000000,0.00000000,13.65056930
0.00000000,0.00000000,15.81513828,0.00000000,0.00000000
0.00000000,44.98143075,0.00000000,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,0.00000000,27.30113859
0.00000000,0.00000000,0.00000000,0.00000000,10.23792697
0.00000000,0.00000000,0.00000000,74.93103448,0.00000000
0.00000000,177.27975650,0.00000000,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,0.00000000,23.88849627
0.00000000,0.00000000,0.00000000,0.00000000,20.47585395
0.00000000,0.00000000,0.00000000,0.00000000,17.06321162
0.00000000,0.00000000,0.00000000,0.00000000,17.06321162
19.47423450,0.00000000,0.00000000,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,0.00000000,13.65056930
0.00000000,0.00000000,0.00000000,0.00000000,10.23792697
0.00000000,0.00000000,0.00000000,22.89559387,0.00000000
0.00000000,0.00000000,0.00000000,0.00000000,37.53906557
0.00000000,0.00000000,25.30422125,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,33.30268199,37.53906557
0.00000000,0.00000000,25.30422125,0.00000000,20.47585395
0.00000000,0.00000000,0.00000000,0.00000000,17.06321162
0.00000000,0.00000000,0.00000000,0.00000000,78.49077346
0.00000000,0.00000000,0.00000000,20.81417625,0.00000000
0.00000000,0.00000000,37.95633188,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,0.00000000,23.88849627
0.00000000,0.00000000,0.00000000,0.00000000,30.71378092
0.00000000,0.00000000,0.00000000,0.00000000,54.60227719
0.00000000,0.00000000,0.00000000,0.00000000,13.65056930
0.00000000,0.00000000,0.00000000,0.00000000,47.77699254
0.00000000,0.00000000,0.00000000,22.89559387,13.65056930
0.00000000,0.00000000,44.28238719,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,20.81417625,0.00000000
0.00000000,0.00000000,18.97816594,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,0.00000000,27.30113859
0.00000000,0.00000000,173.96652110,39.54693487,37.53906557
0.00000000,0.00000000,0.00000000,54.11685824,0.00000000
0.00000000,0.00000000,0.00000000,0.00000000,68.25284649
0.00000000,0.00000000,91.72780204,0.00000000,0.00000000
0.00000000,0.00000000,28.46724891,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,0.00000000,10.23792697
0.00000000,7.93789954,34.79330422,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,0.00000000,10.23792697
0.00000000,0.00000000,41.11935953,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,0.00000000,30.71378092
0.00000000,0.00000000,0.00000000,0.00000000,27.30113859
0.00000000,0.00000000,0.00000000,0.00000000,44.36435022
0.00000000,0.00000000,0.00000000,0.00000000,75.07813113
50.63300971,39.68949772,0.00000000,0.00000000,40.95170789
0.00000000,0.00000000,0.00000000,0.00000000,27.30113859
0.00000000,5.29193303,0.00000000,45.79118774,44.36435022
0.00000000,0.00000000,0.00000000,16.65134100,23.88849627
0.00000000,0.00000000,0.00000000,0.00000000,27.30113859
0.00000000,0.00000000,0.00000000,0.00000000,37.53906557
