rsp,pm,am,al,lm
0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
0.00000000,0.00000000,0.00000000,1.00000000,0.33813559
0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
0.00000000,0.00000000,0.00000000,1.00000000,0.00000000
0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
0.00000000,1.00000000,0.00000000,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
0.00000000,1.00000000,0.00000000,0.00000000,0.38547216
0.00000000,0.00000000,0.00000000,1.00000000,0.00000000
0.00000000,0.00000000,0.00000000,1.00000000,0.27602906
0.74721378,0.00000000,0.00000000,0.57504873,1.00000000
0.00000000,0.98827471,0.00000000,0.00000000,1.00000000
0.00000000,0.00000000,0.00000000,0.10147919,1.00000000
0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
0.00000000,1.00000000,0.00000000,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,0.25877193,1.00000000
0.00000000,1.00000000,0.00000000,0.00000000,0.00000000
0.70278485,0.44071710,0.00000000,0.19582741,1.00000000
0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
0.00000000,1.00000000,0.00000000,0.00000000,0.00000000
0.00000000,1.00000000,0.00000000,0.00000000,0.00000000
1.00000000,0.00000000,0.00000000,0.00000000,0.40892655
0.00000000,0.00000000,0.00000000,0.84930274,1.00000000
0.00000000,1.00000000,0.00000000,0.00000000,0.96368039
0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
0.78632219,1.00000000,0.00000000,0.00000000,0.40474576
0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
0.00000000,0.00000000,0.00000000,0.39261948,1.00000000
0.00000000,0.00000000,0.18365759,0.49684211,1.00000000
0.00000000,0.00000000,0.00000000,1.00000000,0.16561743
0.00000000,0.39010844,0.00000000,0.00000000,1.00000000
0.00000000,0.00000000,0.00000000,0.65869219,1.00000000
0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
0.00000000,0.00000000,0.00000000,0.51754386,1.00000000
