rsp,pm,am,al,lm
0.00000000,0.00000000,0.00000000,0.00000000,28.66859903
19.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,0.00000000,43.00289855
0.00000000,0.00000000,0.00000000,0.00000000,43.00289855
0.00000000,0.00000000,78.81427964,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,0.00000000,100.34009660
0.00000000,0.00000000,0.00000000,0.00000000,28.66859903
0.00000000,0.00000000,0.00000000,0.00000000,35.83574879
0.00000000,0.00000000,0.00000000,0.00000000,28.66859903
0.00000000,0.00000000,0.00000000,0.00000000,57.33719807
0.00000000,52.37532516,0.00000000,0.00000000,136.17584540
0.00000000,0.00000000,0.00000000,0.00000000,365.52463770
0.00000000,0.00000000,0.00000000,0.00000000,14.33429952
0.00000000,0.00000000,50.44113897,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,0.00000000,21.50144928
0.00000000,0.00000000,0.00000000,0.00000000,21.50144928
0.00000000,0.00000000,0.00000000,0.00000000,28.66859903
0.00000000,0.00000000,0.00000000,0.00000000,64.50434783
0.00000000,0.00000000,12.61028474,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,0.00000000,28.66859903
0.00000000,0.00000000,0.00000000,0.00000000,35.83574879
10.00000000,0.00000000,6.30514237,0.00000000,0.00000000
0.00000000,30.32255667,0.00000000,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,0.00000000,78.83864734
11.00000000,27.56596061,97.72970676,0.00000000,78.83864734
0.00000000,0.00000000,0.00000000,0.00000000,64.50434783
0.00000000,0.00000000,0.00000000,0.00000000,107.50724640
0.00000000,0.00000000,0.00000000,0.00000000,21.50144928
104.00000000,27.56596061,0.00000000,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,0.00000000,14.33429952
0.00000000,0.00000000,0.00000000,0.00000000,14.33429952
0.00000000,0.00000000,0.00000000,0.00000000,21.50144928
0.00000000,0.00000000,0.00000000,0.00000000,64.50434783
0.00000000,0.00000000,0.00000000,0.00000000,28.66859903
0.00000000,0.00000000,0.00000000,0.00000000,14.33429952
0.00000000,0.00000000,0.00000000,0.00000000,21.50144928
0.00000000,33.07915273,0.00000000,0.00000000,0.00000000
0.00000000,30.32255667,0.00000000,0.00000000,0.00000000
30.00000000,0.00000000,0.00000000,0.00000000,50.17004831
0.00000000,0.00000000,0.00000000,0.00000000,21.50144928
0.00000000,0.00000000,0.00000000,20.58268590,0.00000000
0.00000000,0.00000000,0.00000000,0.00000000,107.50724640
0.00000000,0.00000000,0.00000000,0.00000000,21.50144928
48.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.00000000,0.00000000,211.22226940,0.00000000,7.16714976
0.00000000,0.00000000,28.37314067,0.00000000,0.00000000
0.00000000,16.53957637,0.00000000,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,0.00000000,78.83864734
0.00000000,0.00000000,0.00000000,0.00000000,28.66859903
0.00000000,0.00000000,0.00000000,8.23307436,50.17004831
0.00000000,0.00000000,15.76285593,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,0.00000000,14.33429952
0.00000000,0.00000000,0.00000000,0.00000000,21.50144928
0.00000000,27.56596061,0.00000000,0.00000000,0.00000000
36.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.00000000,41.34894091,0.00000000,0.00000000,0.00000000
0.00000000,24.80936455,40.98342541,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,0.00000000,57.33719807
0.00000000,0.00000000,0.00000000,0.00000000,35.83574879
0.00000000,0.00000000,0.00000000,0.00000000,71.67149758
0.00000000,0.00000000,0.00000000,0.00000000,21.50144928
0.00000000,0.00000000,0.00000000,0.00000000,78.83864734
0.00000000,0.00000000,0.00000000,0.00000000,14.33429952
0.00000000,0.00000000,0.00000000,0.00000000,35.83574879
0.00000000,27.56596061,0.00000000,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,0.00000000,21.50144928
0.00000000,0.00000000,0.00000000,0.00000000,71.67149758
0.00000000,0.00000000,0.00000000,0.00000000,43.00289855
0.00000000,0.00000000,0.00000000,0.00000000,28.66859903
0.00000000,0.00000000,0.00000000,0.00000000,100.34009660
0.00000000,0.00000000,0.00000000,0.00000000,28.66859903
0.00000000,0.00000000,0.00000000,0.00000000,14.33429952
0.00000000,0.00000000,0.00000000,0.00000000,71.67149758
0.00000000,0.00000000,59.89885253,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,0.00000000,93.17294686
0.00000000,0.00000000,0.00000000,0.00000000,50.17004831
0.00000000,0.00000000,0.00000000,0.00000000,14.33429952
0.00000000,0.00000000,12.61028474,0.00000000,0.00000000
0.00000000,0.00000000,44.13599660,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,0.00000000,50.17004831
0.00000000,0.00000000,0.00000000,0.00000000,14.33429952
0.00000000,0.00000000,0.00000000,0.00000000,21.50144928
0.00000000,0.00000000,25.22056949,0.00000000,35.83574879
0.00000000,0.00000000,0.00000000,53.51498335,14.33429952
0.00000000,0.00000000,0.00000000,0.00000000,28.66859903
0.00000000,0.00000000,12.61028474,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,0.00000000,14.33429952
0.00000000,0.00000000,0.00000000,0.00000000,28.66859903
0.00000000,0.00000000,34.67828304,0.00000000,0.00000000
0.00000000,0.00000000,113.49256270,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,0.00000000,136.17584540
0.00000000,0.00000000,0.00000000,0.00000000,14.33429952
0.00000000,0.00000000,517.02167450,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,0.00000000,21.50144928
0.00000000,0.00000000,0.00000000,0.00000000,43.00289855
0.00000000,0.00000000,0.00000000,0.00000000,14.33429952
0.00000000,0.00000000,0.00000000,0.00000000,14.33429952
0.00000000,0.00000000,0.00000000,0.00000000,43.00289855
0.00000000,0.00000000,0.00000000,0.00000000,35.83574879
0.00000000,0.00000000,0.00000000,0.00000000,21.50144928
0.00000000,0.00000000,0.00000000,12.34961154,7.16714976
23.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,0.00000000,14.33429952
0.00000000,0.00000000,0.00000000,0.00000000,21.50144928
0.00000000,0.00000000,0.00000000,0.00000000,50.17004831
0.00000000,0.00000000,0.00000000,0.00000000,57.33719807
22.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,0.00000000,14.33429952
0.00000000,0.00000000,132.40798980,0.00000000,0.00000000
0.00000000,0.00000000,31.52571186,0.00000000,0.00000000
